Match,Round,Agent_Names,Source,Action_Type,Action_Description,Player_Finished,Player_Hands,Board_Before,Board_After,Possible_Actions,Current_Roles,Match_Score,Game_Score,Game_Performance_Score
25,18,,RANDOM_01,DISCARD,C7;Q1;J0,True,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C7;Q1;J0', 'pass']",,,,
25,18,,RANDOM_02,DISCARD,pass,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 9, 11]","[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
25,18,,RANDOM_03,DISCARD,pass,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9]","[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
25,18,,RANDOM_01,DECLARE_PIZZA,,,,,,,,,,
25,19,,RANDOM_02,DISCARD,C8;Q1;J0,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 11]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C8;Q1;J0', 'C9;Q1;J0', 'C11;Q1;J0', 'pass']",,,,
25,19,,RANDOM_03,DISCARD,pass,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9]","[8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
25,19,,RANDOM_04,DISCARD,pass,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10]","[8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
25,19,,RANDOM_02,DECLARE_PIZZA,,,,,,,,,,
25,20,,RANDOM_02,DISCARD,C11;Q1;J0,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C9;Q1;J0', 'C11;Q1;J0', 'pass']",,,,
25,20,,RANDOM_03,DISCARD,C9;Q1;J0,True,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C9;Q1;J0', 'pass']",,,,
25,20,,RANDOM_04,DISCARD,pass,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10]","[9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
25,20,,RANDOM_03,DECLARE_PIZZA,,,,,,,,,,
25,21,,RANDOM_04,DISCARD,C9;Q1;J0,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C9;Q1;J0', 'C10;Q1;J0', 'pass']",,,,
25,21,,RANDOM_02,DISCARD,pass,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9]","[9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
25,21,,RANDOM_04,DECLARE_PIZZA,,,,,,,,,,
25,22,,RANDOM_04,DISCARD,C10;Q1;J0,True,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C10;Q1;J0', 'pass']",,,,
25,22,,SYSTEM,END_MATCH,,,,,,,"{'RANDOM_01': 'Chef', 'RANDOM_02': 'Dishwasher', 'RANDOM_03': 'Souschef', 'RANDOM_04': 'Waiter'}","{'RANDOM_01': 3, 'RANDOM_02': 0, 'RANDOM_03': 2, 'RANDOM_04': 1}","{'RANDOM_01': 46, 'RANDOM_02': 30, 'RANDOM_03': 35, 'RANDOM_04': 39}",
26,0,,SYSTEM,NEW_MATCH,,,,,,,"{'RANDOM_01': 'Chef', 'RANDOM_02': 'Dishwasher', 'RANDOM_03': 'Souschef', 'RANDOM_04': 'Waiter'}",,"{'RANDOM_01': 3, 'RANDOM_02': 0, 'RANDOM_03': 2, 'RANDOM_04': 1}",
26,0,,SYSTEM,DEAL_CARDS,,,"[[3, 0, 0, 0, 5, 5, 7, 8, 8, 9, 9, 10, 10, 2, 3, 11, 11], [11, 11, 4, 6, 6, 7, 8, 0, 0, 9, 9, 10, 10, 10, 11, 11, 11], [2, 5, 5, 5, 6, 6, 6, 7, 7, 8, 9, 9, 10, 10, 0, 1, 12], [12, 3, 6, 0, 0, 0, 8, 8, 8, 8, 9, 10, 10, 10, 11, 11, 11]]",,,,,,,
26,0,,SYSTEM,CARD_EXCHANGE,"[False, -1, [2, 3], 1, 12, [11, 11]]",,"[[3, 0, 0, 0, 5, 5, 7, 8, 8, 9, 9, 10, 10, 2, 3, 11, 11], [11, 11, 4, 6, 6, 7, 8, 0, 0, 9, 9, 10, 10, 10, 11, 11, 11], [2, 5, 5, 5, 6, 6, 6, 7, 7, 8, 9, 9, 10, 10, 0, 1, 12], [12, 3, 6, 0, 0, 0, 8, 8, 8, 8, 9, 10, 10, 10, 11, 11, 11]]",,,,,,,
26,1,,RANDOM_03,DISCARD,C11;Q1;J0,0.0,"[0, 1, 2, 5, 5, 5, 6, 6, 6, 7, 7, 8, 9, 9, 10, 10, 12]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C11;Q1;J0', 'C11;Q1;J1', 'pass']",,,,
26,1,,RANDOM_04,DISCARD,C7;Q3;J0,False,"[0, 0, 0, 3, 6, 8, 8, 8, 8, 9, 10, 10, 10, 11, 11, 11, 12]","[11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0]","['C3;Q1;J0', 'C3;Q1;J1', 'C6;Q1;J0', 'C6;Q1;J1', 'C7;Q1;J0', 'C7;Q1;J1', 'C7;Q2;J0', 'C7;Q2;J1', 'C7;Q3;J0', 'C7;Q3;J1', 'C8;Q1;J0', 'C8;Q1;J1', 'C8;Q2;J0', 'C8;Q2;J1', 'C8;Q3;J0', 'C8;Q3;J1', 'C8;Q4;J0', 'C8;Q4;J1', 'C9;Q1;J0', 'C9;Q1;J1', 'C10;Q1;J0', 'C10;Q1;J1', 'C10;Q2;J0', 'C10;Q2;J1', 'C10;Q3;J0', 'C10;Q3;J1', 'pass']",,,,
26,1,,RANDOM_01,DISCARD,C4;Q3;J0,False,"[0, 0, 0, 2, 3, 3, 5, 5, 7, 8, 8, 9, 9, 10, 10, 11, 11]","[7, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0]","['C4;Q3;J0', 'pass']",,,,
26,1,,RANDOM_02,DISCARD,pass,False,"[11, 11, 4, 6, 6, 7, 8, 9, 9, 9, 9, 10, 10, 10, 11, 11, 11]","[4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
26,1,,RANDOM_03,DISCARD,pass,False,"[0, 1, 2, 5, 5, 5, 6, 6, 6, 7, 7, 8, 9, 9, 10, 10, 12]","[4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
26,1,,RANDOM_04,DISCARD,pass,False,"[0, 0, 0, 3, 6, 8, 8, 8, 8, 9, 10, 10, 10, 11, 11, 11, 12]","[4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
26,1,,RANDOM_01,DECLARE_PIZZA,,,,,,,,,,
26,2,,RANDOM_01,DISCARD,C10;Q2;J0,False,"[0, 0, 0, 0, 0, 2, 3, 3, 5, 5, 7, 8, 8, 9, 9, 11, 11]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C2;Q1;J0', 'C3;Q1;J0', 'C3;Q2;J0', 'C5;Q1;J0', 'C5;Q2;J0', 'C7;Q1;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'pass']",,,,
26,2,,RANDOM_02,DISCARD,C9;Q2;J0,False,"[0, 0, 4, 6, 6, 7, 8, 9, 9, 10, 10, 10, 11, 11, 11, 11, 11]","[10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C6;Q2;J0', 'C9;Q2;J0', 'C9;Q3;J0', 'C9;Q4;J0', 'pass']",,,,
26,2,,RANDOM_03,DISCARD,C8;Q1;J1,False,"[0, 0, 0, 1, 2, 5, 5, 5, 6, 6, 6, 7, 7, 9, 9, 10, 10]","[9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C1;Q1;J1', 'C2;Q1;J1', 'C5;Q1;J1', 'C5;Q2;J0', 'C5;Q2;J1', 'C5;Q3;J0', 'C5;Q3;J1', 'C6;Q1;J1', 'C6;Q2;J0', 'C6;Q2;J1', 'C6;Q3;J0', 'C6;Q3;J1', 'C7;Q1;J1', 'C7;Q2;J0', 'C7;Q2;J1', 'C8;Q1;J1', 'pass']",,,,
26,2,,RANDOM_04,DISCARD,C6;Q1;J1,False,"[0, 0, 0, 0, 0, 3, 8, 8, 8, 8, 9, 10, 10, 10, 11, 11, 11]","[8, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C3;Q1;J1', 'C6;Q1;J1', 'pass']",,,,
26,2,,RANDOM_01,DISCARD,C3;Q2;J0,False,"[0, 0, 0, 0, 0, 0, 0, 2, 5, 5, 7, 8, 8, 9, 9, 11, 11]","[6, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C3;Q2;J0', 'C5;Q2;J0', 'pass']",,,,
26,2,,RANDOM_02,DISCARD,pass,False,"[0, 0, 4, 6, 6, 7, 8, 9, 9, 10, 10, 10, 11, 11, 11, 11, 11]","[3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
26,2,,RANDOM_03,DISCARD,pass,False,"[0, 0, 0, 1, 2, 5, 5, 5, 6, 6, 6, 7, 7, 9, 9, 10, 10]","[3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
26,2,,RANDOM_04,DISCARD,pass,False,"[0, 0, 0, 0, 0, 3, 8, 8, 8, 8, 9, 10, 10, 10, 11, 11, 11]","[3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
26,2,,RANDOM_01,DECLARE_PIZZA,,,,,,,,,,
26,3,,RANDOM_01,DISCARD,C5;Q2;J0,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 8, 8, 9, 9, 11, 11]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C2;Q1;J0', 'C5;Q1;J0', 'C5;Q2;J0', 'C7;Q1;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'pass']",,,,
26,3,,RANDOM_02,DISCARD,pass,False,"[0, 0, 4, 6, 6, 7, 8, 9, 9, 10, 10, 10, 11, 11, 11, 11, 11]","[5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
26,3,,RANDOM_03,DISCARD,pass,False,"[0, 0, 0, 1, 2, 5, 5, 5, 6, 6, 6, 7, 7, 9, 9, 10, 10]","[5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
26,3,,RANDOM_04,DISCARD,pass,False,"[0, 0, 0, 0, 0, 3, 8, 8, 8, 8, 9, 10, 10, 10, 11, 11, 11]","[5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
26,3,,RANDOM_01,DECLARE_PIZZA,,,,,,,,,,
26,4,,RANDOM_01,DISCARD,C7;Q1;J0,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 8, 9, 9, 11, 11]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C2;Q1;J0', 'C7;Q1;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'pass']",,,,
26,4,,RANDOM_02,DISCARD,C6;Q2;J0,False,"[0, 0, 0, 0, 4, 7, 8, 9, 9, 10, 10, 10, 11, 11, 11, 11, 11]","[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C4;Q1;J0', 'C6;Q1;J0', 'C6;Q2;J0', 'pass']",,,,
26,4,,RANDOM_03,DISCARD,C5;Q3;J0,False,"[0, 0, 0, 0, 0, 0, 1, 2, 6, 6, 6, 7, 7, 9, 9, 10, 10]","[6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0]","['C5;Q2;J0', 'C5;Q3;J0', 'pass']",,,,
26,4,,RANDOM_04,DISCARD,pass,False,"[0, 0, 0, 0, 0, 3, 8, 8, 8, 8, 9, 10, 10, 10, 11, 11, 11]","[5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
26,4,,RANDOM_01,DISCARD,pass,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 8, 9, 9, 11, 11]","[5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
26,4,,RANDOM_02,DISCARD,pass,False,"[0, 0, 0, 0, 4, 7, 8, 9, 9, 10, 10, 10, 11, 11, 11, 11, 11]","[5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
26,4,,RANDOM_03,DECLARE_PIZZA,,,,,,,,,,
26,5,,RANDOM_03,DISCARD,C6;Q2;J0,False,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 6, 7, 7, 9, 9, 10, 10]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C1;Q1;J0', 'C2;Q1;J0', 'C6;Q1;J0', 'C6;Q2;J0', 'C6;Q3;J0', 'C7;Q1;J0', 'C7;Q2;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'pass']",,,,
26,5,,RANDOM_04,DISCARD,pass,False,"[0, 0, 0, 0, 0, 3, 8, 8, 8, 8, 9, 10, 10, 10, 11, 11, 11]","[6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
26,5,,RANDOM_01,DISCARD,pass,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 8, 9, 9, 11, 11]","[6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
26,5,,RANDOM_02,DISCARD,pass,False,"[0, 0, 0, 0, 4, 7, 8, 9, 9, 10, 10, 10, 11, 11, 11, 11, 11]","[6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
26,5,,RANDOM_03,DECLARE_PIZZA,,,,,,,,,,
26,6,,RANDOM_03,DISCARD,C2;Q1;J0,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 7, 7, 9, 9, 10, 10]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C1;Q1;J0', 'C2;Q1;J0', 'C6;Q1;J0', 'C7;Q1;J0', 'C7;Q2;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'pass']",,,,
26,6,,RANDOM_04,DISCARD,pass,False,"[0, 0, 0, 0, 0, 3, 8, 8, 8, 8, 9, 10, 10, 10, 11, 11, 11]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
26,6,,RANDOM_01,DISCARD,pass,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 8, 9, 9, 11, 11]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
26,6,,RANDOM_02,DISCARD,pass,False,"[0, 0, 0, 0, 4, 7, 8, 9, 9, 10, 10, 10, 11, 11, 11, 11, 11]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
26,6,,RANDOM_03,DECLARE_PIZZA,,,,,,,,,,
26,7,,RANDOM_03,DISCARD,C7;Q2;J0,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 9, 9, 10, 10]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C1;Q1;J0', 'C6;Q1;J0', 'C7;Q1;J0', 'C7;Q2;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'pass']",,,,
26,7,,RANDOM_04,DISCARD,pass,False,"[0, 0, 0, 0, 0, 3, 8, 8, 8, 8, 9, 10, 10, 10, 11, 11, 11]","[7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
26,7,,RANDOM_01,DISCARD,pass,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 8, 9, 9, 11, 11]","[7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
26,7,,RANDOM_02,DISCARD,pass,False,"[0, 0, 0, 0, 4, 7, 8, 9, 9, 10, 10, 10, 11, 11, 11, 11, 11]","[7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
26,7,,RANDOM_03,DECLARE_PIZZA,,,,,,,,,,
26,8,,RANDOM_03,DISCARD,C1;Q1;J0,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 9, 10, 10]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C1;Q1;J0', 'C6;Q1;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'pass']",,,,
26,8,,RANDOM_04,DISCARD,pass,False,"[0, 0, 0, 0, 0, 3, 8, 8, 8, 8, 9, 10, 10, 10, 11, 11, 11]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
26,8,,RANDOM_01,DISCARD,pass,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 8, 9, 9, 11, 11]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
26,8,,RANDOM_02,DISCARD,pass,False,"[0, 0, 0, 0, 4, 7, 8, 9, 9, 10, 10, 10, 11, 11, 11, 11, 11]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
26,8,,RANDOM_03,DECLARE_PIZZA,,,,,,,,,,
26,9,,RANDOM_03,DISCARD,pass,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 9, 10, 10]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C6;Q1;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'pass']",,,,
26,9,,RANDOM_04,DISCARD,C8;Q1;J0,False,"[0, 0, 0, 0, 0, 0, 3, 8, 8, 8, 9, 10, 10, 10, 11, 11, 11]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C3;Q1;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C8;Q3;J0', 'C8;Q4;J0', 'C9;Q1;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C10;Q3;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'pass']",,,,
26,9,,RANDOM_01,DISCARD,pass,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 8, 9, 9, 11, 11]","[8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C2;Q1;J0', 'pass']",,,,
26,9,,RANDOM_02,DISCARD,C4;Q1;J0,False,"[0, 0, 0, 0, 0, 7, 8, 9, 9, 10, 10, 10, 11, 11, 11, 11, 11]","[8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C4;Q1;J0', 'C7;Q1;J0', 'pass']",,,,
26,9,,RANDOM_04,DISCARD,pass,False,"[0, 0, 0, 0, 0, 0, 3, 8, 8, 8, 9, 10, 10, 10, 11, 11, 11]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C3;Q1;J0', 'pass']",,,,
26,9,,RANDOM_02,DECLARE_PIZZA,,,,,,,,,,
26,10,,RANDOM_02,DISCARD,C11;Q3;J0,False,"[0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 9, 9, 10, 10, 10, 11, 11]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[11, 11, 11, 0, 0, 0, 0, 0, 0, 0, 0]","['C7;Q1;J0', 'C8;Q1;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C10;Q3;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'C11;Q4;J0', 'C11;Q5;J0', 'pass']",,,,
26,10,,RANDOM_03,DISCARD,pass,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 9, 10, 10]","[11, 11, 11, 0, 0, 0, 0, 0, 0, 0, 0]","[11, 11, 11, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
26,10,,RANDOM_04,DISCARD,C10;Q3;J0,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 8, 8, 9, 11, 11, 11]","[11, 11, 11, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0]","['C8;Q3;J0', 'C10;Q3;J0', 'pass']",,,,
26,10,,RANDOM_01,DISCARD,pass,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 8, 9, 9, 11, 11]","[10, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
26,10,,RANDOM_02,DISCARD,pass,False,"[0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 9, 9, 10, 10, 10, 11, 11]","[10, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
26,10,,RANDOM_04,DECLARE_PIZZA,,,,,,,,,,
26,11,,RANDOM_04,DISCARD,pass,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 8, 8, 9, 11, 11, 11]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C3;Q1;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C8;Q3;J0', 'C9;Q1;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'pass']",,,,
26,11,,RANDOM_01,DISCARD,pass,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 8, 9, 9, 11, 11]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C2;Q1;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'pass']",,,,
26,11,,RANDOM_02,DISCARD,C9;Q2;J0,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 10, 10, 10, 11, 11]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C7;Q1;J0', 'C8;Q1;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C10;Q3;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'pass']",,,,
